,thumb1,index1,middle1,pinky1,accelX1,accelY1,accelZ1,gForceX1,gForceY1,gForceZ1,gyroX1,gyroY1,gyroZ1,gesture
0,2490,0,2381,2501,-2.29,4.41,7.74,7.74,4.41,-2.29,1.14,-0.45,-0.14,Fuck You!
1,2459,0,2366,2479,-1.91,3.11,9.4,9.4,3.11,-1.91,-0.04,0.04,-0.14,Fuck You!
2,2480,0,2390,2489,-2.12,3.32,9.54,9.54,3.32,-2.12,-0.07,-0.1,-0.03,Fuck You!
3,2457,0,2384,2486,-1.91,3.13,9.61,9.61,3.13,-1.91,-0.04,-0.03,-0.04,Fuck You!
4,2448,0,2374,2492,-1.83,3.04,9.66,9.66,3.04,-1.83,-0.05,-0.05,-0.03,Fuck You!
5,2454,0,2403,2511,-1.77,3,9.76,9.76,3,-1.77,-0.03,-0.03,-0.02,Fuck You!
6,2463,0,2347,2500,-1.75,3,9.71,9.71,3,-1.75,-0.04,-0.05,-0.02,Fuck You!
7,2489,0,2382,2490,-1.74,2.89,9.74,9.74,2.89,-1.74,-0.04,-0.04,-0.03,Fuck You!
8,2460,0,2383,2474,-1.72,2.97,9.61,9.61,2.97,-1.72,-0.04,-0.04,-0.02,Fuck You!
9,2468,0,2363,2505,-1.65,2.94,9.67,9.67,2.94,-1.65,-0.04,-0.04,-0.01,Fuck You!
10,2457,0,2390,2510,-0.29,5.05,9.74,9.74,5.05,-0.29,0.27,-0.67,0.63,Fuck You!
11,2455,0,2372,2487,5.47,3.22,7.2,7.2,3.22,5.47,0.73,-0.89,1.29,Fuck You!
12,2471,0,2384,2448,8.76,3.11,2.52,2.52,3.11,8.76,1.86,-0.14,0.73,Fuck You!
13,2475,0,2400,2486,10.1,2.32,-0.17,-0.17,2.32,10.1,0.32,-0.03,0,Fuck You!
14,2479,2021,2378,2477,9.92,1.49,0.27,0.27,1.49,9.92,0.52,0.15,0.03,Fuck You!
15,2450,2030,0,2486,10.08,1.54,0.81,0.81,1.54,10.08,-0.33,0.01,-0.03,Fuck You!
16,2464,158,0,2447,10.15,1.5,0.67,0.67,1.5,10.15,-0.31,0.07,0.12,Fuck You!
17,2485,262,0,2454,10.18,0.86,0.87,0.87,0.86,10.18,0.02,-0.04,-0.02,Fuck You!
18,2506,351,0,2465,10.08,1.05,0.74,0.74,1.05,10.08,-0.05,-0.04,-0.02,Fuck You!
19,2490,386,0,2449,10.1,1.05,0.82,0.82,1.05,10.1,-0.03,-0.02,-0.04,Fuck You!
20,2467,393,0,2470,10.13,0.96,0.98,0.98,0.96,10.13,-0.05,-0.05,-0.01,Fuck You!
21,2500,1981,0,2468,10.09,0.93,0.86,0.86,0.93,10.09,-0.04,-0.03,-0.02,Fuck You!
22,2466,2083,0,2500,10.1,0.99,0.98,0.98,0.99,10.1,-0.01,-0.02,-0.01,Fuck You!
23,2494,2123,0,2457,10.11,0.96,1.07,1.07,0.96,10.11,-0.04,-0.04,-0.01,Fuck You!
24,2483,2118,0,2455,10.17,0.91,0.92,0.92,0.91,10.17,-0.03,-0.03,-0.02,Fuck You!
25,2505,2125,0,2485,10.16,0.9,1.01,1.01,0.9,10.16,-0.04,-0.03,-0.02,Fuck You!
26,2462,2134,0,2465,10.11,0.86,1.16,1.16,0.86,10.11,-0.03,-0.04,-0.02,Fuck You!
27,2485,2147,0,2457,10.11,0.75,1.07,1.07,0.75,10.11,-0.03,-0.03,-0.01,Fuck You!
28,2497,2117,2381,2468,10.1,0.87,1.13,1.13,0.87,10.1,-0.03,-0.03,-0.01,Fuck You!
29,2473,2144,2427,2477,10.07,0.79,1.22,1.22,0.79,10.07,-0.04,-0.06,0,Fuck You!
30,2480,2132,2410,2453,10.08,0.69,1.29,1.29,0.69,10.08,-0.04,-0.04,-0.02,Fuck You!
31,2467,2195,2385,2450,10.22,0.69,1.08,1.08,0.69,10.22,-0.05,-0.04,-0.03,Fuck You!
32,2461,2145,2365,2482,10.11,0.82,1.34,1.34,0.82,10.11,-0.07,-0.09,0.01,Fuck You!
33,2471,2145,2418,2461,10.04,0.74,1.36,1.36,0.74,10.04,-0.04,-0.05,-0.01,Fuck You!
34,2480,2143,2368,2422,10.16,0.72,1.25,1.25,0.72,10.16,-0.04,-0.05,-0.03,Fuck You!
35,2461,2164,2392,2511,10.15,0.74,1.1,1.1,0.74,10.15,-0.03,-0.06,-0.02,Fuck You!
36,2491,2158,2383,2439,10.08,0.78,1.24,1.24,0.78,10.08,-0.04,-0.04,-0.01,Fuck You!
37,2454,2161,2399,2470,10.13,0.68,1.37,1.37,0.68,10.13,-0.03,-0.03,-0.02,Fuck You!
38,2477,2121,2375,2490,10.05,0.68,1.25,1.25,0.68,10.05,-0.03,-0.03,-0.02,Fuck You!
39,2481,2160,2411,2480,10.09,0.78,1.34,1.34,0.78,10.09,-0.03,-0.04,-0.02,Fuck You!
40,2474,2143,2391,2463,10.14,0.69,1.26,1.26,0.69,10.14,-0.03,-0.04,-0.03,Fuck You!
41,2491,2135,2349,2453,10.11,0.71,1.33,1.33,0.71,10.11,-0.04,-0.04,-0.02,Fuck You!
42,2475,2135,2384,2416,10.11,0.65,1.46,1.46,0.65,10.11,-0.05,-0.05,-0.01,Fuck You!
43,2480,2162,2352,2482,10.13,0.66,1.35,1.35,0.66,10.13,-0.04,-0.03,-0.01,Fuck You!
44,2498,2153,2373,2480,10.13,0.54,1.45,1.45,0.54,10.13,-0.05,-0.05,-0.01,Fuck You!
45,2491,2131,2377,2434,10.2,0.56,1.39,1.39,0.56,10.2,-0.05,-0.02,0,Fuck You!
46,2471,2128,2406,2455,10.21,0.1,1.33,1.33,0.1,10.21,-0.01,-0.05,0.03,Fuck You!
47,2482,2146,2383,2469,10.13,-0.08,1.38,1.38,-0.08,10.13,-0.03,-0.03,0,Fuck You!
48,2489,2112,2375,2447,10.06,0.1,1.49,1.49,0.1,10.06,-0.02,-0.05,-0.03,Fuck You!
49,2490,2129,2377,2451,10.19,-0.03,1.46,1.46,-0.03,10.19,-0.04,-0.04,-0.01,Fuck You!
50,2469,2129,2384,2475,10.11,-0.03,1.46,1.46,-0.03,10.11,-0.04,-0.03,-0.02,Fuck You!
51,2492,2128,2401,2458,10.08,-0.06,1.43,1.43,-0.06,10.08,-0.04,-0.03,-0.01,Fuck You!
52,2466,2159,2384,2459,10.12,0.02,1.44,1.44,0.02,10.12,-0.04,-0.04,-0.02,Fuck You!
53,2474,2133,2418,2512,10.05,-0.08,1.61,1.61,-0.08,10.05,-0.03,-0.03,-0.02,Fuck You!
54,2445,2121,2390,2451,10.14,0.06,1.5,1.5,0.06,10.14,-0.05,-0.06,-0.03,Fuck You!
55,2461,2128,2382,2467,10.15,-0.06,1.55,1.55,-0.06,10.15,-0.06,-0.03,-0.02,Fuck You!
56,2517,1962,2386,2468,10.11,0.32,1.61,1.61,0.32,10.11,-0.08,-0.05,-0.07,Fuck You!
57,2496,2034,2379,2499,10.14,0.41,1.5,1.5,0.41,10.14,-0.02,-0.04,-0.02,Fuck You!
58,2459,2256,2383,2426,10.1,0.47,1.37,1.37,0.47,10.1,-0.03,-0.03,-0.04,Fuck You!
59,2480,2237,2386,2471,10.15,0.24,1.41,1.41,0.24,10.15,-0.02,-0.01,-0.03,Fuck You!
60,2482,2247,2403,2506,10.15,0.31,1.53,1.53,0.31,10.15,-0.02,0,-0.02,Fuck You!
61,2446,2240,2383,2506,10.13,0.4,1.63,1.63,0.4,10.13,-0.05,-0.04,-0.01,Fuck You!
62,2486,2255,2358,2359,10.06,0.44,1.68,1.68,0.44,10.06,-0.04,-0.04,-0.01,Fuck You!
63,2475,2254,2388,2475,10.08,0.31,1.63,1.63,0.31,10.08,-0.03,-0.04,0,Fuck You!
64,2459,2237,2394,2422,10.04,0.28,1.71,1.71,0.28,10.04,-0.03,-0.05,0,Fuck You!
65,2485,2233,2389,2455,10.07,0.23,1.69,1.69,0.23,10.07,-0.04,-0.05,-0.01,Fuck You!
66,2471,2224,2382,2446,10.07,0.26,1.58,1.58,0.26,10.07,-0.04,-0.04,-0.01,Fuck You!
67,2448,2250,2371,2479,10.08,0.31,1.56,1.56,0.31,10.08,-0.04,-0.04,-0.03,Fuck You!
68,2468,2241,2395,2470,10.1,0.24,1.77,1.77,0.24,10.1,-0.04,-0.04,-0.03,Fuck You!
69,2476,2229,2395,2479,10.11,0.31,1.49,1.49,0.31,10.11,-0.02,-0.03,-0.01,Fuck You!
70,2466,2256,2387,2446,10.1,0.5,1.68,1.68,0.5,10.1,-0.04,0,-0.05,Fuck You!
71,2447,2229,2376,2477,10.03,0.56,1.87,1.87,0.56,10.03,-0.01,-0.03,-0.04,Fuck You!
72,2503,2242,2409,2438,10.07,0.73,1.93,1.93,0.73,10.07,-0.04,-0.04,-0.02,Fuck You!
73,2437,2235,2374,2496,10,0.64,1.95,1.95,0.64,10,-0.04,-0.04,-0.01,Fuck You!
74,2465,2253,2348,2467,10.02,0.58,1.81,1.81,0.58,10.02,-0.04,-0.05,-0.02,Fuck You!
75,2454,2259,2384,2471,10.01,0.63,2.03,2.03,0.63,10.01,-0.04,-0.04,-0.03,Fuck You!
76,2477,2244,2343,2507,10.11,0.48,1.92,1.92,0.48,10.11,-0.06,-0.04,0,Fuck You!
77,2452,2246,2386,2481,9.99,0.51,2,2,0.51,9.99,0,-0.06,-0.05,Fuck You!
78,2476,2206,2399,2487,9.98,0.7,1.97,1.97,0.7,9.98,-0.03,-0.05,-0.01,Fuck You!
79,2481,2290,2382,2468,10.02,0.77,1.94,1.94,0.77,10.02,-0.04,-0.05,-0.02,Fuck You!
80,2463,2224,2375,2495,9.89,0.62,2.08,2.08,0.62,9.89,-0.06,-0.02,-0.04,Fuck You!
81,2467,2224,2416,2487,9.96,0.88,1.93,1.93,0.88,9.96,-0.03,-0.04,0,Fuck You!
82,2463,2247,2390,2464,10.01,0.68,1.98,1.98,0.68,10.01,-0.05,-0.04,-0.02,Fuck You!
83,2478,2259,2405,2481,10.05,0.72,2.1,2.1,0.72,10.05,-0.01,-0.05,-0.09,Fuck You!
84,2465,2250,2393,2463,9.98,1.39,1.71,1.71,1.39,9.98,-0.16,-0.13,-0.1,Fuck You!
85,2480,2231,2394,2478,10.26,0.44,1.39,1.39,0.44,10.26,-0.69,0.02,-0.06,Fuck You!
86,2467,2263,2384,2444,9.9,1.09,2.18,2.18,1.09,9.9,-0.64,-0.09,-0.03,Fuck You!
87,2480,2227,2383,2471,9.87,0.43,2.2,2.2,0.43,9.87,-0.95,-0.12,-0.05,Fuck You!
88,2449,2224,2362,2468,10.1,0.1,1.92,1.92,0.1,10.1,-0.42,-0.07,-0.04,Fuck You!
89,2480,2251,2398,2449,10.07,-0.04,1.75,1.75,-0.04,10.07,-0.18,-0.05,-0.02,Fuck You!
90,2507,2274,2366,2486,10.09,-0.01,1.87,1.87,-0.01,10.09,-0.1,-0.04,-0.03,Fuck You!
91,2491,2258,2384,2465,10.08,-0.11,1.72,1.72,-0.11,10.08,-0.12,-0.03,-0.03,Fuck You!
92,2450,2252,2386,2461,10.13,-0.05,1.89,1.89,-0.05,10.13,-0.06,-0.03,-0.04,Fuck You!
93,2483,2270,2385,2458,10.06,-0.21,1.83,1.83,-0.21,10.06,-0.06,-0.04,-0.03,Fuck You!
94,2480,2274,2381,2443,10.08,-0.18,1.72,1.72,-0.18,10.08,-0.11,-0.05,-0.05,Fuck You!
95,2533,2256,2410,2477,10.1,-0.17,1.77,1.77,-0.17,10.1,0.04,-0.05,-0.02,Fuck You!
96,2474,2238,2400,2465,10.17,-0.23,1.69,1.69,-0.23,10.17,-0.06,-0.04,-0.03,Fuck You!
97,2473,2242,2327,2451,10.09,-0.25,1.63,1.63,-0.25,10.09,-0.02,-0.03,-0.02,Fuck You!
98,2487,2219,2397,2463,10.07,-0.2,1.58,1.58,-0.2,10.07,-0.03,-0.05,-0.01,Fuck You!
99,2471,2235,2386,2485,10.12,-0.17,1.61,1.61,-0.17,10.12,-0.01,-0.04,-0.02,Fuck You!
100,2465,2235,2355,2491,10.1,-0.11,1.59,1.59,-0.11,10.1,0.07,-0.06,0,Fuck You!
101,2486,2259,2395,2454,10.09,-0.09,1.67,1.67,-0.09,10.09,0.44,-0.07,-0.02,Fuck You!
102,2476,2230,2384,2483,10.03,0.18,1.35,1.35,0.18,10.03,0.41,-0.1,-0.02,Fuck You!
103,2477,2245,2395,2473,10.2,0.33,1.02,1.02,0.33,10.2,0.4,-0.05,-0.01,Fuck You!
104,2438,2244,2383,2493,10.24,0.45,0.77,0.77,0.45,10.24,0.16,-0.06,-0.01,Fuck You!
105,2466,2231,2378,2465,10.23,0.37,0.74,0.74,0.37,10.23,0.14,-0.04,-0.02,Fuck You!
106,2474,2224,2409,2451,10.12,0.25,0.7,0.7,0.25,10.12,0.31,-0.03,-0.02,Fuck You!
107,2455,2235,2375,2445,10.1,0.51,0.71,0.71,0.51,10.1,0.35,-0.05,0,Fuck You!
108,2484,2220,2416,2471,10.13,0.44,0.58,0.58,0.44,10.13,0.22,-0.03,-0.02,Fuck You!
109,2462,2240,2353,2498,10.07,0.69,0.69,0.69,0.69,10.07,0.31,-0.03,-0.03,Fuck You!
110,2478,2256,2415,2493,10.17,0.4,0.35,0.35,0.4,10.17,0.03,-0.05,-0.01,Fuck You!
111,2470,2235,2384,2467,10.18,0.28,0.46,0.46,0.28,10.18,0.18,-0.02,0.01,Fuck You!
112,2477,2225,2388,2448,10.18,0.12,0.58,0.58,0.12,10.18,0.03,-0.03,-0.03,Fuck You!
113,2474,2240,2368,2449,10.15,0.4,0.68,0.68,0.4,10.15,0.41,-0.01,0.02,Fuck You!
114,2480,2197,2360,2383,10.21,0.15,0.59,0.59,0.15,10.21,0.19,-0.01,0,Fuck You!
115,2495,2231,2384,2470,10.17,0.18,0.8,0.8,0.18,10.17,0.08,-0.01,0,Fuck You!
116,2486,2247,2385,2480,10.17,0.02,1.04,1.04,0.02,10.17,0.16,-0.01,0.01,Fuck You!
117,2451,2270,2390,2422,10.16,0.32,1.34,1.34,0.32,10.16,-0.03,-0.05,-0.03,Fuck You!
118,2495,2227,2388,2483,10.15,0.12,1.14,1.14,0.12,10.15,0.01,-0.05,-0.01,Fuck You!
119,2448,2229,2363,2411,10.13,0.11,1.29,1.29,0.11,10.13,-0.06,-0.05,-0.03,Fuck You!
120,2469,2255,2388,2461,10.13,0.12,1.19,1.19,0.12,10.13,-0.07,-0.07,0,Fuck You!
121,2482,2254,2384,2462,10.16,0.26,1.17,1.17,0.26,10.16,-0.12,-0.05,-0.03,Fuck You!
122,2467,2248,2398,2448,10.1,0.15,1.2,1.2,0.15,10.1,-0.07,-0.07,0,Fuck You!
123,2486,2239,2379,2463,10.21,0.1,1.04,1.04,0.1,10.21,-0.07,-0.05,-0.02,Fuck You!
124,2475,2263,2393,2491,10.11,0.19,1.07,1.07,0.19,10.11,-0.02,-0.04,-0.01,Fuck You!
125,2486,2256,2410,2495,10.39,-1.71,0.79,0.79,-1.71,10.39,-0.1,0.05,-0.03,Fuck You!
126,2492,2260,2387,2471,10.08,0.47,1.2,1.2,0.47,10.08,-0.18,-0.05,-0.04,Fuck You!
127,2473,2246,2389,2496,10.2,0.19,0.85,0.85,0.19,10.2,-0.48,-0.05,-0.05,Fuck You!
128,2483,2246,2407,2475,10.11,0.45,1.13,1.13,0.45,10.11,-0.61,-0.05,-0.06,Fuck You!
129,2490,2237,2389,2489,10.18,-0.03,1.61,1.61,-0.03,10.18,-0.27,0.02,-0.04,Fuck You!
130,2464,2259,2403,2447,10.22,0.21,1.44,1.44,0.21,10.22,-0.1,-0.01,-0.05,Fuck You!
131,2432,2224,2398,2464,10.29,0.23,1.4,1.4,0.23,10.29,-0.08,-0.06,-0.03,Fuck You!
132,2473,2233,0,2479,10,0.41,1.54,1.54,0.41,10,-0.05,-0.06,-0.01,Fuck You!
133,2499,2262,0,2481,10.12,0.34,1.34,1.34,0.34,10.12,-0.03,-0.03,-0.03,Fuck You!
134,2482,2231,0,2443,10.17,0.4,1.35,1.35,0.4,10.17,-0.02,-0.03,-0.02,Fuck You!
135,2480,2226,0,2493,10.1,0.36,1.41,1.41,0.36,10.1,-0.05,-0.04,-0.02,Fuck You!
136,2476,2241,0,2443,10.09,0.49,1.55,1.55,0.49,10.09,-0.02,-0.04,-0.02,Fuck You!
137,2482,2238,0,2474,10.12,0.29,1.52,1.52,0.29,10.12,-0.02,-0.03,-0.02,Fuck You!
138,2466,2224,2389,2445,9.89,0.35,1.81,1.81,0.35,9.89,-0.03,-0.01,-0.02,Fuck You!
139,2485,2247,2385,2491,10.26,0.38,1.4,1.4,0.38,10.26,0,0.01,-0.03,Fuck You!
140,2475,2241,2397,2494,10.13,0.42,1.64,1.64,0.42,10.13,-0.03,-0.04,-0.01,Fuck You!
141,2466,2247,2381,2480,10.14,0.44,1.81,1.81,0.44,10.14,0,-0.02,-0.03,Fuck You!
142,2491,2243,2384,2453,10.06,0.47,1.78,1.78,0.47,10.06,-0.04,-0.04,-0.03,Fuck You!
143,2485,2214,2378,2482,10,0.56,1.79,1.79,0.56,10,-0.04,-0.04,-0.02,Fuck You!
144,2467,2231,2384,2479,10.06,0.46,1.7,1.7,0.46,10.06,-0.03,-0.03,-0.02,Fuck You!
145,2465,2246,2385,2478,10.12,0.5,1.74,1.74,0.5,10.12,-0.05,-0.04,-0.02,Fuck You!
146,2478,2251,2433,2489,10.03,0.35,1.81,1.81,0.35,10.03,-0.04,-0.04,-0.03,Fuck You!
147,2450,2253,2397,2466,10.12,0.38,1.71,1.71,0.38,10.12,-0.01,-0.05,-0.03,Fuck You!
148,2462,2235,2384,2458,10.09,0.24,1.64,1.64,0.24,10.09,0.01,-0.02,-0.03,Fuck You!
149,2445,2277,2425,2439,10.07,0.24,1.73,1.73,0.24,10.07,-0.05,-0.06,-0.01,Fuck You!
150,2463,2272,2404,2480,10.04,0.21,1.66,1.66,0.21,10.04,-0.04,-0.04,-0.02,Fuck You!
151,2469,2259,2416,2482,10.07,0.34,1.79,1.79,0.34,10.07,-0.03,-0.05,-0.01,Fuck You!
152,2463,2256,2393,2487,10.08,0.25,1.67,1.67,0.25,10.08,-0.04,-0.05,-0.03,Fuck You!
153,2461,2254,2382,2489,10.1,0.19,1.73,1.73,0.19,10.1,-0.02,-0.07,-0.07,Fuck You!
154,2492,2240,2401,2480,10.2,0.5,1.35,1.35,0.5,10.2,-0.02,0,0.01,Fuck You!
155,2479,2230,2395,2478,10.03,0.22,1.68,1.68,0.22,10.03,-0.06,-0.06,0.01,Fuck You!
156,2443,2224,2433,2456,10.07,0.2,1.56,1.56,0.2,10.07,-0.06,-0.05,-0.01,Fuck You!
157,2462,2237,2384,2496,10.11,0.12,1.52,1.52,0.12,10.11,-0.04,-0.03,0,Fuck You!
158,2457,2256,2374,2480,10.11,-0.07,1.64,1.64,-0.07,10.11,-0.05,-0.03,0.02,Fuck You!
159,2465,2253,2384,2442,10.04,-0.15,1.6,1.6,-0.15,10.04,-0.04,-0.05,-0.03,Fuck You!
160,2468,2255,2402,2448,10.08,-0.06,1.64,1.64,-0.06,10.08,-0.03,-0.04,-0.02,Fuck You!
161,2487,2239,2401,2430,10.1,0.05,1.47,1.47,0.05,10.1,-0.05,-0.09,-0.08,Fuck You!
162,2476,2263,2399,2451,10.26,0.92,0.5,0.5,0.92,10.26,-0.03,-0.2,-0.21,Fuck You!
163,2469,2239,2387,2463,10.19,1.51,-0.42,-0.42,1.51,10.19,-0.04,-0.15,-0.11,Fuck You!
164,2474,153,0,2459,9.99,1.29,0.04,0.04,1.29,9.99,-0.05,-0.07,0.03,Fuck You!
165,2473,2127,0,2462,10.14,1.16,-0.12,-0.12,1.16,10.14,-0.01,-0.09,-0.02,Fuck You!
166,2481,2130,2387,2482,10.08,1.15,0.09,0.09,1.15,10.08,-0.03,0,0.01,Fuck You!
167,2477,2146,2389,2503,10.09,1.24,0.08,0.08,1.24,10.09,-0.05,-0.05,0.02,Fuck You!
168,2471,2147,2374,2469,10.16,0.88,0.2,0.2,0.88,10.16,-0.03,-0.02,0.03,Fuck You!
169,2479,2146,2395,2467,10.13,0.98,0.03,0.03,0.98,10.13,-0.02,-0.05,-0.04,Fuck You!
170,2522,1777,2384,2506,10.13,1.17,-0.19,-0.19,1.17,10.13,-0.02,-0.09,-0.1,Fuck You!
171,2477,2256,0,2467,10.1,1.01,0.04,0.04,1.01,10.1,-0.1,-0.14,-0.04,Fuck You!
172,2479,2247,0,2502,9.64,1.37,2.15,2.15,1.37,9.64,-1.6,0.38,0.02,Fuck You!
173,2478,2215,0,2459,9.51,0.78,3.96,3.96,0.78,9.51,0.07,0.14,0.03,Fuck You!
174,2484,2242,2385,2489,9.53,0.93,3.42,3.42,0.93,9.53,-0.06,-0.11,0.03,Fuck You!
175,2445,2207,2410,2458,9.81,-0.08,3.37,3.37,-0.08,9.81,1.26,-0.08,0.2,Fuck You!
176,2458,2258,2362,2473,9.62,2.65,1.53,1.53,2.65,9.62,1.63,-0.23,0.1,Fuck You!
177,2466,2242,2375,2481,10.07,1.67,0.12,0.12,1.67,10.07,0.64,0.09,0.1,Fuck You!
178,2462,2268,2382,2480,10.16,1.64,0.63,0.63,1.64,10.16,-0.07,0.08,0.05,Fuck You!
179,2493,2230,2414,2448,10.03,1.22,0.89,0.89,1.22,10.03,-0.04,-0.02,0,Fuck You!
180,2474,2238,2387,2480,10,1.21,1.33,1.33,1.21,10,-0.08,0,-0.01,Fuck You!
181,2479,2255,2415,2458,10.18,1.32,0.56,0.56,1.32,10.18,-0.03,-0.07,-0.01,Fuck You!
182,2468,2262,2384,2460,10.03,1.08,1.4,1.4,1.08,10.03,-0.05,-0.06,-0.01,Fuck You!
183,2462,2210,2368,2415,10,1.19,1.01,1.01,1.19,10,-0.08,-0.23,-0.06,Fuck You!
184,2473,2270,2384,2458,10.13,0.96,0.72,0.72,0.96,10.13,0.01,0.02,0.02,Fuck You!
185,2477,2047,2391,2427,9.89,1.93,1.37,1.37,1.93,9.89,0.03,0.04,0.02,Fuck You!
186,2460,2253,2377,2483,9.92,2.3,1.41,1.41,2.3,9.92,-0.08,-0.1,-0.08,Fuck You!
187,2482,2258,2397,2445,9.81,2.06,1.92,1.92,2.06,9.81,-0.21,-0.01,0.02,Fuck You!
188,2482,2212,2416,2439,9.92,1.54,1.94,1.94,1.54,9.92,-0.12,-0.12,0,Fuck You!
189,2491,2230,2417,2450,9.87,1.96,1.84,1.84,1.96,9.87,-0.08,-0.05,-0.02,Fuck You!
190,2465,2254,2401,2487,9.9,1.64,1.78,1.78,1.64,9.9,-0.02,-0.01,-0.05,Fuck You!
191,2459,2240,2410,2480,9.84,1.65,1.94,1.94,1.65,9.84,-0.03,-0.02,-0.02,Fuck You!
192,2483,2278,2398,2512,9.85,1.71,1.9,1.9,1.71,9.85,-0.03,-0.07,-0.04,Fuck You!
193,2467,2254,2386,2446,9.96,1.86,1.81,1.81,1.86,9.96,-0.83,-0.16,-0.03,Fuck You!
194,2463,2224,0,2451,10.2,1.27,1.72,1.72,1.27,10.2,-0.91,-0.09,-0.09,Fuck You!
195,2496,2210,0,2475,9.86,1.04,1.95,1.95,1.04,9.86,-1.05,-0.13,0.05,Fuck You!
196,2502,2230,0,2438,9.99,-0.23,1.97,1.97,-0.23,9.99,-0.58,-0.11,-0.01,Fuck You!
197,2480,2262,2394,2482,10.08,-0.79,1.5,1.5,-0.79,10.08,-0.24,-0.06,-0.09,Fuck You!
198,2466,2245,2389,2459,10.02,-0.64,1.54,1.54,-0.64,10.02,-0.05,-0.03,-0.03,Fuck You!
199,2477,2224,2379,2466,10.04,-0.71,1.44,1.44,-0.71,10.04,0,-0.06,-0.01,Fuck You!
200,2481,2253,2399,2537,10.08,-0.68,1.41,1.41,-0.68,10.08,-0.04,-0.07,-0.02,Fuck You!
201,2478,2223,2387,2455,10.1,-0.59,1.51,1.51,-0.59,10.1,-0.02,-0.06,-0.01,Fuck You!
202,2480,2264,2378,2457,10.13,-0.79,1.41,1.41,-0.79,10.13,0.01,-0.08,-0.01,Fuck You!
203,2481,2240,2395,2457,10.11,-0.31,0.9,0.9,-0.31,10.11,0.02,-0.09,-0.02,Fuck You!
204,2437,2273,2353,2487,9.96,-0.38,1.3,1.3,-0.38,9.96,-0.04,-0.05,-0.04,Fuck You!
205,2475,2268,2380,2487,10.14,-0.41,0.94,0.94,-0.41,10.14,-0.03,-0.04,-0.02,Fuck You!
206,2480,2226,2393,2530,10.14,-0.29,1.13,1.13,-0.29,10.14,-0.04,-0.05,-0.02,Fuck You!
207,2480,2229,2385,2517,10.16,-0.41,1,1,-0.41,10.16,-0.04,-0.05,-0.01,Fuck You!
208,2496,2252,2384,2449,10.15,-0.2,0.98,0.98,-0.2,10.15,0,-0.05,-0.02,Fuck You!
209,2448,2233,2418,2439,10.15,-0.2,0.66,0.66,-0.2,10.15,0.02,-0.1,0.01,Fuck You!
210,2511,2254,2424,2497,10.06,-0.2,0.75,0.75,-0.2,10.06,0.07,0,-0.02,Fuck You!
211,2481,2237,2397,2490,10.13,-0.92,0.96,0.96,-0.92,10.13,0.02,-0.08,0.04,Fuck You!
212,2479,2263,2368,2463,11.62,0.66,0.72,0.72,0.66,11.62,0.13,-0.19,0.06,Fuck You!
213,2487,2279,2385,2479,10.23,1,-0.52,-0.52,1,10.23,1.22,0.06,-0.15,Fuck You!
214,2483,1813,2398,2495,9.96,0.26,0.75,0.75,0.26,9.96,1.32,0,0.03,Fuck You!
215,2484,0,2385,2470,10.23,0,0.36,0.36,0,10.23,0.55,0.06,0.08,Fuck You!
216,2454,0,2386,2478,10.08,0.63,0.56,0.56,0.63,10.08,0.53,-0.04,0.05,Fuck You!
217,2490,0,2410,2512,10.11,-0.42,1.17,1.17,-0.42,10.11,-0.02,-0.01,0.03,Fuck You!
218,2480,0,2388,2445,10.06,-0.24,1.07,1.07,-0.24,10.06,-0.08,-0.01,-0.05,Fuck You!
219,2459,0,2391,2461,10.13,-0.28,1.08,1.08,-0.28,10.13,-0.14,-0.06,-0.03,Fuck You!
220,2467,0,2395,2482,10.15,-0.22,0.97,0.97,-0.22,10.15,-0.09,-0.04,-0.04,Fuck You!
221,2469,0,2393,2477,10.09,-0.21,1,1,-0.21,10.09,-0.04,-0.05,-0.02,Fuck You!
222,2496,0,2386,2511,10.18,-0.2,1.16,1.16,-0.2,10.18,-0.01,-0.03,-0.02,Fuck You!
223,2434,0,2373,2449,10.26,-0.16,0.9,0.9,-0.16,10.26,-0.04,-0.03,-0.03,Fuck You!
224,2459,0,2409,2475,10.24,-0.24,0.92,0.92,-0.24,10.24,-0.04,-0.04,-0.02,Fuck You!
225,2483,0,2421,2451,10.12,-0.14,0.92,0.92,-0.14,10.12,-0.04,-0.05,-0.02,Fuck You!
226,2486,0,2403,2523,10.2,-0.16,0.96,0.96,-0.16,10.2,-0.04,-0.05,-0.02,Fuck You!
227,2477,0,2393,2486,10.13,-0.17,1.02,1.02,-0.17,10.13,-0.04,-0.05,-0.02,Fuck You!
228,2475,0,2368,2483,10.05,-0.23,1.01,1.01,-0.23,10.05,-0.03,-0.02,-0.03,Fuck You!
229,2495,0,2384,2467,10.11,-0.13,1.05,1.05,-0.13,10.11,-0.04,-0.06,-0.01,Fuck You!
230,2475,0,2416,2502,10.08,-0.12,0.96,0.96,-0.12,10.08,-0.04,-0.02,-0.02,Fuck You!
231,2470,0,2403,2471,10.15,-0.24,0.98,0.98,-0.24,10.15,-0.05,-0.04,-0.01,Fuck You!
232,2497,0,2368,2448,10.1,-0.19,1.07,1.07,-0.19,10.1,-0.05,-0.02,-0.03,Fuck You!
233,2469,0,2400,2462,10.17,-0.26,0.96,0.96,-0.26,10.17,-0.03,-0.02,-0.03,Fuck You!
